q_acc	r_acc	ani_u	se_u	ani_g_raw	alpha_raw	lrt	nll_het	nll_null	n_tags	retention
GCA_018821925.1	GCA_001777915.1	92.23448770497691	0.1850815958607544	90.90040863913931	3.354586568267391	32.615462523878705	1405.9487339495563	1422.2564652114957	1264	0.4383547956530581
GCA_003577245.1	GCA_015075555.1	86.87659300821753	0.20270374108587644	84.8957129356991	6.98493630493306	14.698773896765033	1493.9709856291297	1501.3203725775122	2711	0.14998641721123196
GCA_903838995.1	GCA_903828245.1	94.69700061100771	0.13793224832382933	94.30514298890215	4.740769527530555	14.772535395261457	1738.1276265787797	1745.5138942764104	1311	0.6205433232996971
GCA_900544965.1	GCA_900547135.1	92.13018118897884	0.32783953643384506	92.25563957692557	283.813509718651	0.0	435.72001689181053	435.6552960634965	385	0.430303613578781
GCA_016124665.1	GCF_003129605.1	95.89361290426908	0.06750507070241875	94.8429116885818	1.4760966347905067	252.6337944869647	5403.944055631834	5530.260952875316	4166	0.7108655907268946
GCA_002238555.1	GCA_012271135.1	93.51699332724161	0.08047393524321617	92.94263046153058	4.94256752467296	63.23000115387731	6122.530565357457	6154.145565934396	5003	0.5202989978856003
GCA_002898875.1	GCA_011054265.1	93.97437375537645	0.18373714104475905	93.90387410031744	17.543824622144026	1.005454681271658	1070.840683065006	1071.3434104056419	837	0.5538794923766811
GCF_014775655.1	GCF_001280205.1	93.99621140659184	0.07336247057657037	92.98796121453285	2.780997657853321	180.12903172294318	6726.476247903484	6816.540763764956	5449	0.5538546954219798
GCA_009649835.1	GCA_014237145.1	96.02027110194612	0.18457074436890833	96.05680595028835	283.813509718651	0.0	665.3403631406117	665.2968636795371	484	0.7246317245818136
GCA_002509405.1	GCA_002498365.1	91.15121467121789	0.1862363072802759	88.59860669325626	2.5163034302254443	62.4751898067334	1491.7000193113108	1522.9376142146775	1516	0.3602857495353216
GCA_018819345.1	GCA_018901315.1	95.66347494569807	1.8489848066520351	95.72252808745493	283.813509718651	0.0	7.143434206074159	7.141427430754513	5	0.7013800483277126
GCA_017882065.1	GCA_903873975.1	92.37870111608217	0.4294613033560754	92.4977874946234	283.813509718651	0.0	244.78828576169678	244.76019000638985	212	0.4391281573301174
GCF_018448905.1	GCF_018448935.1	91.71633208705134	0.21057285046295868	89.62381009776695	2.5907763983215895	43.74730405949913	1123.9591431081428	1145.8327951378924	1064	0.4005041618658404
GCA_002704685.1	GCA_002693365.1	95.62467010736647	0.24832296671754928	95.14761158227151	2.8633045638333394	6.390516241695195	460.73068660524154	463.92594472608914	348	0.7082326082782662
GCF_008330945.1	GCF_001676615.1	92.4893139312133	0.0502604114191507	91.59335377380674	4.472135954999578	252.911532961356	17426.905146416844	17553.360912897522	15513	0.44064474481734156
GCA_002709005.1	GCF_004354915.1	88.1177428763128	0.14331839253861964	86.44348504871168	6.589138031551718	29.995360654529577	2830.342408067514	2845.340088394779	4273	0.19374825944001162
GCA_016867395.1	GCA_016187725.1	90.109094366083	0.2221970985419735	89.64341034264892	11.907228002388738	3.503203451135505	1093.8189817202738	1095.5705834458415	1229	0.2952380704620325
GCA_000620545.1	GCF_006717025.1	89.1293362494409	0.1018278353776622	86.7728894422788	4.218724383004947	118.89273668356691	5256.935278413106	5316.3816467548895	7038	0.23321655237403635
GCA_009840525.1	GCA_002238605.1	91.50630936768933	0.10415372039311904	90.9982265127838	8.674965438052642	23.07756390159193	4472.377768310501	4483.916550261297	4333	0.37423039187025886
GCF_014205275.1	GCF_014200435.1	96.46471633034416	0.03684215239341197	95.68444913528387	1.5197834558110268	523.1628044321515	15047.945512740904	15309.52691495698	11679	0.7562957617185004
GCF_000482865.1	GCF_900111175.1	89.28822167398798	0.10763953970626876	86.43985156754323	3.453869514621738	146.8104778468587	4811.607954129886	4885.013193053315	6202	0.24644953156096827
GCF_004000865.1	GCF_004000785.1	93.36971909599863	0.05336138568249574	92.8761837461762	5.790606713812224	115.62949431051675	14306.253982096174	14364.068729251432	11686	0.5120992413833061
GCA_015065865.1	GCA_015065885.1	89.66413777335084	0.3151741869600573	88.54185782500647	6.784151343742322	5.009100078973006	554.2962318785729	556.8007819180594	665	0.26901185289373253
GCF_000183405.1	GCA_002878065.1	92.84345280457636	0.23542184941245034	92.9082714945551	69.97833945905228	0.055146554955626925	841.3541664184676	841.3817396959454	681	0.4991512021972218
GCF_000413095.1	GCA_905372345.1	96.69309896020339	0.1077021093999248	96.47064083785185	3.7074612216309677	9.83057005443061	1624.3346263379146	1629.24991136513	1246	0.7827134621083192
GCA_014874485.1	GCA_011333425.1	93.48116963559444	0.2761329806000246	93.25147661086942	9.587499772641271	1.6433100310650843	523.4179697412134	524.2396247567459	421	0.5198625134438708
GCA_012840405.1	GCA_001513545.1	94.52503054962503	0.19082821809657002	94.22966663708794	6.138438574092371	4.9469357201915045	961.6947135204283	964.1681813805241	719	0.6117033963348562
GCA_017556805.1	GCA_015057365.1	91.21081139906862	0.15430792429571713	87.53820872146272	1.8332432438918538	150.1005953870599	2198.455836292834	2273.506133986364	2234	0.3728443955190062
GCA_001602645.1	GCF_000235565.1	92.4127771034745	0.17772535077534946	90.72296359705086	2.5907763983215895	52.16553286489261	1509.313726742318	1535.3964931747644	1348	0.4530287649026594
GCA_902635965.1	GCA_902595825.1	93.14000284078801	0.36372458591493306	90.15242513716804	1.3356023565782857	29.745281917110788	350.92753500043455	365.80017595898994	298	0.5222087201801506
GCA_016214465.1	GCA_003514455.1	93.70039963762828	1.0250655035029463	93.791095233165	283.813509718651	0.0	35.91322356046943	35.90147454829152	28	0.5422059693833721
GCA_900538465.1	GCF_004343035.1	94.84581663987785	0.3836106134738017	92.20519129434831	0.8915249320833912	25.674476337020394	239.51064479373736	252.34788296224755	193	0.6493341900702893
GCF_001425265.1	GCF_001425045.1	92.75340092650136	0.05330012682397022	91.44404971268935	3.0735355204331385	396.8991569701757	15192.07386049585	15390.523438980937	13352	0.4612089426463521
GCA_016720465.1	GCA_016722505.1	87.90811254286763	0.15606895635104928	82.76862370900423	2.7010566988485465	124.69817978195806	2478.1723044902383	2540.5213943812173	3832	0.1934134577273966
GCA_003215795.1	GCA_003212515.1	87.36152789063291	0.545731393236275	85.64476796467105	6.589138031551718	2.521326226656356	227.67773814948902	228.9384012628172	338	0.19660870165452113
GCA_005877855.1	GCA_005877615.1	93.61192785129933	0.2056723631706934	93.69733340670862	283.813509718651	0.0	909.2964138592172	909.2036929121466	720	0.5315450861572839
GCF_000526275.1	GCF_900142185.1	87.24395631401902	0.16670838139126062	85.27957766658109	6.784151343742322	23.46843763313973	2132.0867303289524	2143.8209491455223	3719	0.1582721870128901
GCA_011773355.1	GCA_009619095.1	90.21792031811849	0.5957311709969203	90.39907951051792	283.813509718651	0.0	162.53559380903056	162.50774348736485	169	0.32614096281273425
GCA_014381415.1	GCA_004124405.1	90.27357783378412	1.2870922098512327	90.23774344033242	29.906975624424426	0.018444458252673712	35.34492817570983	35.35415040483617	37	0.33315251795634493
GCA_903951425.1	GCA_903885605.1	91.3175013308626	0.09267722790589045	90.55305057095775	6.507164100443355	48.349143134821134	5741.990616314571	5766.165187881981	5699	0.36322714510910387
GCF_006171285.1	GCF_006874705.1	92.15953404777193	0.07919365506570444	89.84238578068768	2.2392125528322575	347.75950505509354	7283.912477072814	7457.792229600361	6845	0.418235195515099
GCA_011605775.1	GCA_011355215.1	89.79198240057474	0.4251933545453227	89.98971345039874	283.813509718651	0.0	317.57844041669597	317.4959146755963	352	0.2963332851297826
GCA_910583695.1	GCA_910584465.1	92.17743639843236	0.3616211314305064	91.92707800837324	11.907228002388738	0.8703572662328725	374.10992995170045	374.5451085848169	328	0.4377358091643974
GCA_003541445.1	GCA_003530255.1	98.06384208825858	0.12270933695780546	97.93091425720893	2.3054846895723897	3.790148481228016	549.8728955210875	551.7679697617015	497	0.8760597339008073
GCA_005889405.1	GCA_005882255.1	92.59510832897226	0.10178232779296742	92.16026271570014	7.6236546976459225	23.0267362655959	4186.196598433762	4197.70996656656	3647	0.4471383215835201
GCA_000387965.1	GCA_003086415.1	93.03698005084638	1.3877463342971703	93.16608295221364	283.813509718651	0.0	23.708949522867933	23.694845187820853	18	0.5309824800067369
GCA_017472545.1	GCA_017536545.1	92.31541303803732	0.8099740274115151	90.03770793584121	2.086049593145407	3.7376707817224712	74.23604782250395	76.10488321336518	68	0.45335602500050004
GCA_012271025.1	GCA_011523315.1	97.53012938501756	0.05810219560307378	97.41234797032254	3.930162088288068	13.854820469739934	3482.700784711971	3489.628194946841	2826	0.8387039764443596
GCF_004362405.1	GCF_015624425.1	89.43723591771644	0.1159995500746574	87.72974211646817	5.088848640517972	64.78631934947043	4075.8696120105433	4108.2627716852785	5135	0.2532325352911135
GCF_900683735.1	GCF_003019675.1	92.89688555533098	0.1275718438118743	91.2992760337805	2.3054846895723897	112.22716358030539	3037.9016770258972	3094.01525881605	2542	0.5156304951117714
GCA_003220335.1	GCA_003220225.1	93.57231255127874	0.08856306368225492	93.27427192805725	7.948167045262953	21.279998130899912	4937.241178074858	4947.881177140308	3966	0.5228142655741285
GCA_015492245.1	GCA_011371515.1	92.10793443004299	0.7587058567694124	92.03010688566036	20.553970812903227	0.0685998898923117	87.51542713512137	87.54972708006753	76	0.443529266490219
GCF_003458715.1	GCF_003436425.1	92.33086794554985	0.2827247804712089	90.57592652488569	2.5163034302254443	22.542743239027686	625.0367013516151	636.3080729711289	550	0.46039825729309686
GCA_002683655.1	GCA_002450295.1	94.54851465864809	0.1262896530260036	94.52159524220777	23.097417525569064	0.9108288007646479	2144.921844179374	2145.3772585797565	1613	0.611767102957736
GCF_900112595.1	GCF_014202225.1	94.23455887798663	0.11355223731780373	93.02197003144694	2.1748454368142185	99.34750009173604	2899.355485464068	2949.029235509936	2298	0.5921209164633603
GCA_003331875.1	GCA_902609185.1	91.30121498397943	0.7371328918603587	91.30136664305184	31.70343659663713	0.0424114230756345	105.11152410017598	105.1327298117138	94	0.40530164638261745
GCA_014239335.1	GCA_013213965.1	93.05945425109638	0.33931830931860246	92.64089632502994	6.784151343742322	2.3979683866126607	383.85853110167864	385.05751529498497	316	0.5010105908442832
GCA_011390695.1	GCA_011390615.1	96.00572875689133	0.38996770324752467	95.37387606116103	1.8563375063170813	4.4939462293260135	159.3991063743537	161.6460794890167	117	0.7228011108788546
GCA_005879205.1	GCA_005888095.1	91.62614275783237	0.14098770851159428	91.3323320225659	12.259636460162035	6.335101644066526	2379.2180541526664	2382.3856049746996	2283	0.3797234541599422
GCF_000332455.1	GCF_004769235.1	87.15289597147508	0.21061933697344415	83.26979034708427	3.4973795993957757	49.332840169388874	1551.5376431548946	1576.204063239589	2412	0.18933978506059607
GCA_017513365.1	GCA_017457425.1	97.45690587851946	0.26138107129060245	97.36126394639811	5.394527091291249	0.35927473043165037	183.6598124287159	183.83944979393172	152	0.8353822091092283
GCF_006802875.1	GCF_000452245.2	97.241975760005	0.08348342616435087	96.54756318733588	1.0144672443485387	84.95449060750252	2199.042378108345	2241.5196234120963	1835	0.8251778033507089
GCA_013151965.1	GCA_003233545.1	93.8283740353058	0.15400776338208197	93.91555934535538	283.813509718651	0.0	1617.8494540138122	1617.5398434296305	1232	0.559689897540017
GCA_002371265.1	GCA_002392915.1	96.73330509168217	0.0655700810946846	94.86868290267635	0.668740304976422	467.8781512077676	4433.756677023069	4667.6957526269525	3646	0.7817672258622345
GCF_006384255.1	GCF_001457655.1	94.79266790203278	0.24068787694083932	94.54573496501077	6.507164100443355	2.647060955588586	572.8300671261759	574.1535976039702	430	0.6351027203631527
GCF_007747995.1	GCF_007860075.1	92.26188370142677	0.05785850010317099	91.19035288176099	4.097455358559034	236.1051867791066	13515.139381457177	13633.19197484673	12313	0.4250224642230794
GCA_004116455.1	GCF_004116625.1	89.12615606833067	0.3730390925007579	85.55425907995794	2.5480025361421035	21.260956769343238	478.30364142204587	488.9341198067175	556	0.2897155127276654
GCA_001767575.1	GCA_018333515.1	91.8157685834882	0.18460720258536437	91.60859449229042	14.363128645330688	2.606081140727838	1416.1637376376323	1417.4667782079962	1302	0.40347379164485037
GCA_017525435.1	GCA_017617415.1	92.78460639833891	0.16003394113214423	92.69730556663379	19.148071672582883	1.6203231168874481	1694.3100823975162	1695.12024395596	1442	0.469284831676921
GCA_009838765.1	GCA_012270965.1	91.50182050854959	0.11912996459832424	91.26793422847572	14.363128645330688	6.880224640469351	3474.5648246146893	3478.004936934924	3335	0.3771646447501454
GCA_002168105.2	GCA_004213555.1	89.75788484949088	0.15426819286862833	85.10275831254658	2.086049593145407	153.87845052557805	2334.469963194338	2411.409188457127	2825	0.27769984573095696
GCF_013450155.1	GCF_900188115.1	95.17028298166925	0.05120192002987297	94.64367188024193	3.354586568267391	161.28106335137272	11121.729604834276	11202.370136509962	8482	0.6502177402706231
GCA_902772845.1	GCA_002310055.1	88.28034018419774	0.4544738498687524	83.87376534376466	2.8633045638333394	13.147361080426663	289.35765958028327	295.9313401204966	419	0.21002764933182122
GCF_900104895.1	GCF_004217495.1	88.37754973531398	0.1068878586053437	84.04064462070956	2.948047439780061	203.58092882572782	4923.223699002457	5025.014163415321	7404	0.19980243029231384
GCF_000482505.1	GCF_007990635.1	94.65809007154748	0.40097708117377573	94.56068367027257	12.259636460162035	0.28533141292513164	217.89238932595376	218.03505503241632	163	0.6307041174066892
GCF_002096815.1	GCF_001579025.1	90.23071025850243	0.19744355183949672	87.32147178374785	2.5907763983215895	65.27870733281407	1514.503128433448	1547.142482099855	1633	0.33004168798383304
GCA_019057385.1	GCA_016840515.1	93.29072228502689	0.12364250865090495	91.46396643861509	1.9678445314082378	134.83524729943383	2866.834821263289	2934.252444913006	2422	0.525303885320245
GCA_003599795.1	GCA_016195565.1	91.41766045487404	0.4244896499582905	91.55920932221886	283.813509718651	0.0	289.8960659488318	289.8885729326431	268	0.39281123455604156
GCA_014382585.1	GCA_014239365.1	91.83367397065648	0.11368893739030293	90.02942325273379	2.9851854363024235	115.30261589232941	3640.5809598585874	3698.232267804752	3484	0.39567551918755656
GCA_002364085.1	GCA_017643645.1	90.10265451238455	0.17766334551377805	84.43037843577527	1.584475328236342	173.8600787220489	1868.4563478578157	1955.3863872188401	2098	0.3228383906122229
GCA_017998915.1	GCA_002068715.1	94.95791214420625	0.12146672642979986	94.4747363984047	3.7074612216309677	26.59819132629127	2103.6731428254598	2116.9722384886054	1580	0.6356424611022232
GCA_002423365.1	GCF_900111775.1	94.66251396842628	0.09706680099532795	94.240430510151	4.604494093647612	31.826494586531226	3477.9057768816697	3493.8190241749353	2642	0.6126208709348301
GCF_008001015.1	GCF_008386315.1	87.89422535749306	0.1296026930320649	84.42088941393824	3.8171879095811088	91.32427015552366	3418.1348610635296	3463.7969961412914	5498	0.1798817915070526
GCA_903932805.1	GCA_003670675.1	95.50962828338021	0.10098525143461076	95.20153830054639	4.472135954999578	20.271634850811097	2597.0722451745605	2607.208062599966	1922	0.6781741287690628
GCA_017464285.1	GCA_017446025.1	89.42668540472806	0.23477569631147308	87.44980571227343	4.472135954999578	20.084339070598844	1020.2029672108409	1030.2451367461404	1261	0.2582155409444649
GCF_008180195.1	GCF_014692515.1	90.36456142513913	0.21756267963634282	85.19648347058244	1.679652056380189	97.81452367984639	1156.3123421183125	1205.2196039582357	1296	0.3188505488079035
GCA_002329465.1	GCA_013374835.1	94.06509917377277	0.24258237365171698	93.71341850120558	5.961986549755308	4.045453723486844	663.5418903431793	665.5646172049227	515	0.5870046566000421
GCA_016927015.1	GCA_001273335.1	91.9495590680959	1.0545898790324064	92.08906783805276	283.813509718651	0.0	44.36272671400803	44.35674575217389	38	0.42415989689787953
GCA_009838625.1	GCA_009840225.1	91.75040561929451	0.13796314109046057	91.4924523545436	13.159769520801284	5.9033946490990274	2494.8074857545694	2497.759183079119	2341	0.3914557135867236
GCF_002798305.1	GCF_002265435.1	92.57834294092471	0.11822653015467609	89.18489323481505	1.4336656099977856	288.2200216842275	3350.463497369596	3494.57350821171	3045	0.46894674924456675
GCA_009838975.1	GCA_009841165.1	96.45330968857472	0.04967302773102689	95.94749512715714	2.147788691431886	162.2476714754448	8215.704004386753	8296.827840124475	6282	0.7552651728617501
GCF_001950325.1	GCF_000012865.1	93.92182269573965	0.13056018876854067	93.40937829538619	4.740769527530555	21.83296367780804	2348.279576642692	2359.196058481596	1847	0.574532261995471
GCA_005880575.1	GCA_005883775.1	90.15039817203883	0.32760148422889596	90.3264093965197	283.813509718651	0.0	491.42280676565326	491.4081424616924	549	0.2917780798580681
GCF_000943555.1	GCF_000943565.1	88.16768594089784	0.3134398820260528	86.9525014014312	7.948167045262953	4.519179065173375	629.5550801806917	631.8146697132784	887	0.2139085267519307
GCA_903909015.1	GCA_903953055.1	91.35989968667455	0.666647777348229	91.46463952166003	103.10440973937733	0.005252865092813863	113.07107570721388	113.07370213976029	108	0.3772396764601878
GCA_009841145.1	GCA_012271135.1	94.08809594305158	0.07177171973682671	93.31677951682316	3.354586568267391	132.24059860806483	7096.918680475689	7163.038979779722	5637	0.564999858112299
GCF_907163125.1	GCF_002943105.1	96.26168991830126	0.09151070158189051	94.85524082303158	0.9730479906804452	191.36295808099203	2790.098282242491	2885.7797612829872	2216	0.7512467664717948
GCA_905372025.1	GCF_000413055.1	94.86055016531647	0.07756601620472546	93.82032391869063	2.086049593145407	179.71811289491234	5323.179672537248	5413.038728984704	4136	0.6311369048696994
GCA_009839775.1	GCA_012270555.1	95.81371895556016	0.09479469425599298	95.11179491573967	2.026085211465097	74.88170008993075	2788.2158777343416	2825.656727779307	2100	0.705455173315405
GCA_003229935.1	GCA_002897955.1	95.61153113448051	0.18441774886661147	95.64925763776722	283.813509718651	0.0	796.3144029276045	796.2745244170817	590	0.7043651621823996
GCF_000833605.1	GCF_014201585.1	89.2937162659314	0.16941151882433736	88.2073857605742	7.1916637338839795	16.56425964044729	2011.1473529287452	2019.429482748969	2486	0.25775025824754205
GCA_902399855.1	GCF_000420345.1	96.58725529143929	0.10288342176591181	95.53962383539756	1.1072324263749704	95.86708565485651	1926.0280497687934	1973.9615925962216	1539	0.7737100770982133
GCF_000312025.1	GCF_900454685.1	88.21369193717663	0.2917507145886187	85.83410789825743	4.218724383004947	17.210229335719532	803.1036037974824	811.7087184653421	1042	0.24320272947724855
GCF_000828575.1	GCF_014889545.1	92.64086875258342	0.19367357950078298	90.09358980622359	1.7805458881095184	74.13777866611099	1242.6948795380133	1279.7637688710688	1115	0.47003370648495374
GCF_003367075.1	GCF_000175855.1	95.34526767274889	0.1564004580143392	94.73166536194323	2.780997657853321	20.69889696216933	1202.7369067941404	1213.086355275225	919	0.6758309651805066
GCF_006861775.1	GCF_900111345.1	90.73772384458354	0.1924897271863063	89.67893226202116	5.394527091291249	17.822267413475856	1497.654946290277	1506.5660799970149	1523	0.35076542990415305
GCA_002470185.1	GCF_013283835.1	96.57419683990047	0.13725218707842418	96.29442842836811	2.948047439780061	9.605218178023279	1087.7831825235046	1092.5857916125162	836	0.7791212772463157
GCF_008974285.1	GCF_003268475.1	95.81418916084253	0.0475070648527077	95.1717226177937	2.3054846895723897	246.12365438128836	11019.145657308409	11142.207484499053	8383	0.7053275552625328
GCA_013202635.1	GCA_014384025.1	93.71322859783629	0.25848842238993464	93.81096882710854	283.813509718651	0.0	562.2829206472907	562.1102599969192	428	0.5428865810635607
GCA_016841875.1	GCA_016841245.1	92.67326737142281	0.16418976986697603	91.25701948852148	2.8633045638333394	50.452199378019486	1704.0067957512429	1729.2328954402526	1477	0.4701780256229714
GCF_900109745.1	GCF_003387155.1	87.93796312475565	0.1031243083724951	85.77975522339152	5.554184483614372	82.1084135439869	5484.5584470613885	5525.612653833382	8569	0.1859788174553244
GCF_900109225.1	GCF_000381065.1	97.38693684917132	0.05597758087442623	96.5388890869436	0.8658976692030527	234.8882629891923	4376.367198580035	4493.811330074631	3649	0.8308857384567753
GCF_900774055.1	GCF_900111645.1	92.49360844771952	0.12538528296106244	91.52303752861165	4.046479871071336	49.524382924528254	3016.158433295943	3040.920624758207	2618	0.460812619125101
GCA_905480285.1	GCA_016779205.1	90.60902038879289	0.14489666371483584	88.70890205051423	3.60088867393635	61.82526499096184	2522.6754020918206	2553.5880345873015	2712	0.32366674361095077
GCF_000970045.1	GCA_013329415.1	95.03430394614979	0.08623694349516448	94.2977987665076	2.5907763983215895	93.7209298645812	4296.444228219934	4343.304693152225	3275	0.651966734288072
GCF_004917065.1	GCF_016458305.1	88.20062756052181	0.13110137870654062	85.7265978127657	4.604494093647612	69.28814058609078	3491.0097284121625	3525.653798705208	5095	0.20581958936620504
GCA_005882275.1	GCA_005882445.1	95.99169657582448	0.10674082058001384	96.02340090955771	283.813509718651	0.0	2010.128906463332	2010.1088902031895	1481	0.7179164584186806
GCA_018674025.1	GCA_004213995.1	93.67092447767223	0.9825090150240436	93.77107516606488	283.813509718651	0.0	43.69147486823066	43.680822411756694	32	0.566932722817669
GCA_000508305.1	GCF_000012285.1	95.11324521142272	0.14564163321444706	94.09103854580584	1.8563375063170813	51.591354999308805	1539.8229558680684	1565.6186333677229	1193	0.6673395745785166
GCF_009827515.1	GCF_001028625.1	89.56859137571543	0.11638048619595084	87.34999279278	4.046479871071336	92.06383974612254	4005.028546968576	4051.060466841637	4996	0.25831655181775975
GCF_014251575.1	GCF_011290385.1	87.21721151581352	0.5380769089190436	84.96975108966815	5.239459118530733	4.1000400223636575	246.47444282513922	248.52446283632105	360	0.20108042179813773
GCA_002295885.1	GCA_002591705.1	89.9916543821309	0.13645521119871898	85.8784260355721	2.2392125528322575	168.2251593235178	2875.7921839940445	2959.9047636558034	3449	0.28337303191045204
GCA_001872945.1	GCA_000993275.1	88.88175884092895	1.4522429512271355	89.1669206499887	283.813509718651	0.0	29.96523931907777	29.930717381956292	33	0.268807333034188
GCA_900315435.1	GCA_905215015.1	93.53674037779649	0.09219524541742047	93.2637889806373	8.674965438052642	16.990450539364247	4702.000334611853	4710.495559881535	3771	0.5268579102815621
GCF_001469875.2	GCF_000025685.1	95.05594938068441	0.07675754802671735	93.55830814437975	1.4760966347905067	287.6104662560683	5253.804332659037	5397.609565787071	4169	0.6431974852952855
GCA_005888595.1	GCA_005882335.1	96.1237123530897	0.0752394234200579	95.91387325267262	5.088848640517972	18.84342322040993	3933.6636653225987	3943.0853769328037	2931	0.7289360264257797
GCF_900108175.1	GCF_006363815.1	89.47734055701359	0.13311791371408518	86.56163531742237	3.2581575523800375	102.54832811790675	3132.3905716125146	3183.664735671468	3938	0.2575257516680845
GCA_002714165.1	GCA_002717745.1	93.0550029929285	0.16199068420972698	91.66204579211873	2.7010566988485465	51.445296715199675	1607.1431508326912	1632.865799190291	1376	0.48627032349544
GCF_000024885.1	GCF_000265295.1	85.95388005449789	0.3302198759376694	78.98299012544852	2.7010566988485465	32.76236213861375	626.0893607656135	642.4705418349204	1206	0.14233345887736326
GCA_013151565.1	GCA_003233295.1	98.1099927660847	0.10245269298799609	97.9317479094944	1.7805458881095184	7.035600137475967	775.9411491476728	779.4589492164108	720	0.8817499191949851
GCA_003096255.1	GCA_016930555.1	93.00095291702308	1.37759891762709	93.13438400079217	283.813509718651	0.0	22.51577799910934	22.50337848499878	17	0.5012369191759416
GCA_002382755.1	GCA_003513005.1	91.2116237119708	0.27991883554921004	90.32316920924937	5.718567124785456	7.447542127111319	683.566425890225	687.2901969537807	654	0.3780658477618679
GCA_015068035.1	GCA_017522015.1	95.61197416332364	0.08108536686477141	94.06443021271393	1.188528190407663	278.4745524302898	4081.8638743817205	4221.101150596865	3199	0.6897042382114543
GCF_000006175.1	GCF_017875625.1	89.30806769206697	0.3159952013734219	86.01772121361212	2.780997657853321	25.34313640018877	620.5250782896052	633.1966464896996	741	0.27822496938778396
GCF_002259645.1	GCF_003952005.1	91.08876685515077	0.10572996133322268	89.58340984276997	4.046479871071336	91.06908159318664	4443.920130143495	4489.454670940088	4604	0.3457081759167966
GCA_012735195.1	GCA_012839115.1	90.32434285851645	0.2901588043582687	90.49633893238565	283.813509718651	0.0	675.7383818026489	675.7193051546907	702	0.3240011836131086
GCA_009692155.1	GCA_001805245.1	89.7420193064919	0.1922971220855594	89.06534908191895	9.871253137244736	7.087047824365527	1473.0590980131312	1476.602621925314	1758	0.2711431595406411
GCF_001884135.1	GCF_006494425.1	91.9882998970016	0.10887098638479807	90.20976859783457	2.7010566988485465	144.95380880434095	4304.132538795404	4376.609443197574	3927	0.4351867156720831
GCA_013043945.1	GCA_013044185.1	95.26242915243078	0.08247399290946235	94.14542511525173	1.7293633402042623	184.82985155546885	4214.0341385803795	4306.449064358114	3243	0.657615570891102
GCA_003530835.1	GCA_014189895.1	89.07703782130008	1.4144485034985381	87.72304623006497	6.320112904221773	0.36117679204228637	29.810499992288342	29.991088388309485	38	0.25488843818310114
GCF_013342135.1	GCF_000337495.1	95.73148930528951	0.059531129001922735	94.36368948399915	1.2599210498948734	449.2123599215356	7405.360533680446	7629.966713641214	5802	0.6972982154486977
GCA_015200345.1	GCA_007753915.1	89.23057602880901	0.1061850877948894	88.00462968241668	6.98493630493306	45.67759234915684	4884.582133101719	4907.420929276297	6295	0.2414900776346539
