CAILOH010000018.1	14769	0	14143	-	CAISXK010000076.1	17094	2953	17094	522	14143	12
CAILOH010000020.1	128022	49239	56469	+	CAISXK010000022.1	8786	0	7072	493	7230	23
CAILOH010000032.1	10190	842	9855	+	CAISXK010000063.1	10080	842	9855	464	9013	17
CAILOH010000006.1	173257	26048	40486	+	CAISXK010000101.1	15609	1084	15522	435	14438	10
CAILOH010000029.1	33469	10245	24289	+	CAISXK010000065.1	15822	287	14331	435	14044	10
CAILOH010000029.1	33469	1491	9807	+	CAISXK010000118.1	9910	1405	9721	406	8316	16
CAILOH010000012.1	188009	97523	105917	+	CAISXK010000144.1	8602	0	8254	406	8394	16
CAILOH010000004.1	347692	334306	343256	+	CAISXK010000051.1	8737	63	8737	377	8950	14
CAILOH010000015.1	126815	85064	91952	-	CAISXK010000142.1	7240	99	6978	377	6888	18
CAILOH010000026.1	19488	9973	19058	-	CAISXK010000132.1	9388	385	9388	348	9085	13
CAILOH010000023.1	88438	772	12755	+	CAISXK010000074.1	13047	750	12733	348	11983	10
CAILOH010000023.1	88438	68312	79475	-	CAISXK010000049.1	11926	0	10917	319	11163	9
CAILOH010000030.1	9944	72	9944	-	CAISXK010000006.1	9950	0	9839	319	9872	11
CAILOH010000038.1	579755	141900	146877	+	CAISXK010000038.1	6380	434	5411	319	4977	22
CAILOH010000040.1	589321	495643	507937	+	CAISXK010000028.1	12679	91	12385	319	12294	8
CAILOH010000020.1	128022	120267	127710	+	CAISXK010000146.1	8219	958	8219	319	7443	14
CAILOH010000021.1	244363	191477	197184	-	CAISXK010000056.1	5515	0	5515	290	5707	17
CAILOH010000040.1	589321	491546	495418	-	CAISXK010000099.1	4998	110	3983	261	3873	23
CAILOH010000034.1	5536	1190	5536	+	CAISXK010000106.1	10598	3250	7654	261	4404	20
CAILOH010000012.1	188009	90721	95805	+	CAISXK010000130.1	5884	758	5842	232	5084	15
CAILOH010000006.1	173257	22393	24961	-	CAISXK010000143.1	2675	87	2659	232	2572	31
CAILOH010000038.1	579755	171050	181416	+	CAISXK010000139.1	10488	0	10181	232	10366	7
CAILOH010000008.1	5236	979	4691	-	CAISXK010000043.1	4584	198	3910	232	3712	21
CAILOH010000038.1	579755	385828	390936	+	CAISXK010000127.1	4840	0	4727	203	5108	13
CAILOH010000019.1	3444	0	3223	+	CAISXK010000114.1	10638	5296	8710	203	3414	20
CAILOH010000038.1	579755	149413	152162	-	CAISXK010000078.1	3454	111	2860	203	2749	25
CAILOH010000036.1	66909	61757	66878	-	CAISXK010000052.1	6306	0	5036	203	5121	13
CAILOH010000004.1	347692	342703	347692	+	CAISXK010000059.1	5150	0	5150	174	5150	11
CAILOH010000036.1	66909	25717	29811	+	CAISXK010000053.1	5195	887	4981	174	4094	14
CAILOH010000024.1	5169	2511	3764	+	CAISXK010000140.1	3516	626	1879	145	1253	39
CAILOH010000038.1	579755	403694	408486	-	CAISXK010000018.1	5773	813	5605	116	4792	8
CAILOH010000028.1	3169	379	1440	-	CAISXK010000114.1	10638	52	1113	116	1061	37
