CACCNJ010000001.1	CACMFH010000001.1	95.2883
CACOPA010000001.1	CACJML010000001.1	93.2998
CACNQW010000001.1	CABZCK010000001.1	91.5858
NZ_QPIB01000013.1	SCOE01000010.1	91.8471
NZ_JAFMOY010000035.1	NZ_RAHH01000001.1	92.5245
NZ_CP040889.1	NZ_CP035382.1	90.5381
NZ_AHTH01000065.1	NZ_AKKU01000001.1	91.2343
NZ_ACIS01000020.1	NZ_FXAG01000043.1	94.0495
NZ_FOFJ01000181.1	NZ_SMMU01000001.1	91.5322
CAIZPE010000001.1	JAGWVN010000115.1	92.9349
JAGOCE010000428.1	MWAR01000001.1	89.4346
NYTS01000001.1	DJYX01000250.1	91.8871
PGXU01000090.1	PGXW01000035.1	91.8612
JAADHF010000131.1	QILZ01000160.1	90.9836
SLIN01000291.1	SLAN01000174.1	91.1287
JAGCPA010000003.1	JAGCGL010000110.1	92.1328
NZ_CP009228.1	NZ_KE332527.1	89.9548
NZ_CP015780.1	NZ_JACHFB010000001.1	93.4848
OMYY01000082.1	CAJMOS010000001.1	90.9465
CAJPNP010000001.1	NZ_KE332518.1	93.3342
NZ_ABCY02000001.1	NZ_FMTE01000048.1	91.8606
NZ_VYIX01000001.1	NZ_SAXY01000001.1	92.4933
NC_002967.9	NZ_KE332527.1	94.2743
DIEX01000031.1	DINC01000360.1	90.4316
NZ_CP018744.1	NZ_FMTE01000048.1	92.0614
REDW01000083.1	SKLB01000313.1	94.0508
NZ_QBLM01000012.1	NZ_JACHFA010000001.1	91.6502
NZ_KB899406.1	NC_014364.1	94.8642
NZ_CP015780.1	NZ_CP044535.1	91.1105
NC_017583.1	NC_014484.1	94.9060
PXBQ01000547.1	REEC01000164.1	91.6144
NZ_KE332527.1	CAJPPE010000001.1	93.9986
CADBUT010000001.1	JAGAAX010000026.1	89.6142
NZ_JAFY01000001.1	DIMS01000019.1	93.4833
DMCT01000129.1	JAHDOX010000131.1	93.4795
LGGV01000121.1	JAAYDT010000033.1	91.6185
UQVV01000001.1	DVKA01000011.1	91.8317
DJHE01000006.1	DIXJ01000003.1	90.5160
NZ_MUHX01000094.1	NZ_ADFP01000140.1	93.1685
LGFQ01000086.1	NZ_JADEVE010000003.1	90.7358
DUKU01000184.1	JAABQR010000114.1	94.0881
PSPT01000020.1	JABIHC010000131.1	93.2962
DUDM01000001.1	JAAZXA010000053.1	90.9838
DAXF01000085.1	LJKL01000016.1	91.0733
DAFJ01000072.1	DAYJ01000064.1	93.6314
DAZP01000057.1	PSPB01000056.1	91.4310
JAERSJ010000001.1	MIZA01000001.1	94.5665
NZ_CP045483.1	QEFN01000001.1	94.4107
WJXE01000001.1	QHBN01000001.1	93.9967
NZ_LT981265.1	JABXGR010000010.1	89.4063
NZ_CP035730.1	NZ_CP045484.1	92.2367
NC_003106.2	NZ_CP045484.1	95.4493
QNVH01000001.1	JACIVQ010000001.1	89.6017
RHFA01000052.1	RKSK01000001.1	88.9533
JACDCB010000089.1	WHSX01000100.1	89.3830
DTGJ01000141.1	JACIVQ010000001.1	89.8036
VBPK01000093.1	VBPQ01000146.1	90.1808
DRZP01000102.1	DRYX01000206.1	86.3484
NC_009033.1	NC_014205.1	88.7015
NZ_CP045687.1	NZ_CP077717.1	89.4086
JAADCU010000096.1	JAADDN010000077.1	85.9405
MNGO01000055.1	VBBR01000177.1	86.7846
VBBR01000177.1	VBBP01000072.1	88.4408
DTGB01000128.1	JAGTQY010000001.1	85.9121
VHBM01000001.1	JACOWO010000219.1	88.0889
JAGTQS010000065.1	JAGTRI010000001.1	88.0803
DSEZ01000001.1	DAYW01000015.1	85.9426
JAAUVF010000017.1	SYJQ01000016.1	85.7587
DRYO01000141.1	DTOM01000241.1	87.5680
DTMT01000062.1	JAGTQO010000097.1	88.6820
SCUP01000064.1	BGOU01000001.1	90.3208
WHSX01000100.1	NZ_ML675578.1	88.6807
NZ_LNGH01000001.1	NZ_JAFBDI010000001.1	87.0035
WFYR01000001.1	NZ_JQJI01000001.1	89.6588
PNIW01000084.1	NZ_AP019551.1	86.6275
JAFZXZ010000019.1	JAFYHD010000007.1	86.4610
JAGCGH010000021.1	JAGCDY010000003.1	88.3514
JAFYIM010000058.1	JAFZID010000020.1	87.6608
WVXT01000060.1	WJOT01000031.1	87.0843
VXPH01000102.1	MPNJ01000051.1	88.4383
JACPUR010000040.1	MGDP01000001.1	86.4167
JACPCT010000063.1	JACPUR010000040.1	86.4549
DBYV01000039.1	JAGCNV010000093.1	87.9049
PBAU01000001.1	DLTY01000046.1	86.9620
NZBN01000001.1	DVAE01000017.1	85.5758
NZBN01000001.1	DAFN01000008.1	85.3025
DQLO01000350.1	JACNJL010000055.1	86.1158
JABHOU010000440.1	CAJQSI010000001.1	88.8700
PCBO01000026.1	JABHOU010000440.1	87.9968
DMCG01000220.1	QHPX01000108.1	89.4304
ONQZ01000078.1	JAGCTY010000082.1	89.5713
CADCMR010000001.1	JAEEQO010000024.1	87.7293
CADCMR010000001.1	CACWOL010000001.1	89.5795
JACNJL010000055.1	JAAZZB010000066.1	89.1942
PWYP01000020.1	SKVN01000077.1	87.8637
PAOJ01000064.1	NYWG01000001.1	86.0456
SXTU01000070.1	SIBB01000019.1	88.2706
JAFYGL010000156.1	JAFSTJ010000271.1	88.8856
CAIYUD010000001.1	CAJBPJ010000001.1	88.1838
MWEG01000001.1	JAAZKI010000400.1	90.3831
NZ_CABFVA020000001.1	NZ_KB901875.1	88.3908
JAFPYX010000034.1	JAFXSU010000229.1	90.0892
JAAZZC010000262.1	JABSSR010000001.1	87.4787
JAAZIZ010000185.1	JAAYYJ010000070.1	88.9892
JAGBXB010000040.1	JAFVRL010000421.1	86.1535
PLAY01000076.1	PMOA01000022.1	89.0287
SUVR01000009.1	JAGAPM010000229.1	89.6457
SLLG01000200.1	SKLD01000254.1	86.5802
NZ_BDCO01000001.1	JAFKMU010000010.1	87.9568
JAFVCI010000069.1	JAEESJ010000043.1	88.3851
URGP01000001.1	JAGBWO010000063.1	88.3866
JAGAEL010000023.1	JAGCVN010000074.1	87.5836
NZ_ABIZ01000001.1	BATQ01000200.1	89.9654
JAFZZD010000315.1	JAFYGL010000156.1	88.6007
JAGYIO010000001.1	CAIZMQ010000001.1	87.8406
DGJT01000008.1	DGKB01000002.1	86.0281
CAIQAB010000001.1	RGVP01000001.1	86.5606
NZ_RQYN01000001.1	NZ_JUET01000001.1	89.4725
JADJWT010000001.1	JADJGF010000001.1	88.4977
JAFXVU010000173.1	JAFWPH010000073.1	87.4877
JABHBC010000177.1	SGZJ01000001.1	89.9231
NZ_JACVEL010000001.1	DHNG01000031.1	86.7329
DXAG01000044.1	NZ_KI912578.1	90.3312
NZ_VKKY01000001.1	NZ_JAFMSU010000001.1	88.1568
NZ_SRPE01000001.1	NZ_JABFOQ010000010.1	87.1981
SKUL01000360.1	REDV01000118.1	85.5679
PASN01000004.1	PBFR01000002.1	86.2670
JAEUWE010000327.1	JADJOF010000001.1	87.5606
JADJNU010000001.1	JADJVA010000001.1	89.3613
PUMC01000014.1	PUMK01000196.1	88.0561
WBUR01000085.1	JAEUSK010000196.1	88.6953
PNOG01000020.1	NZ_QXIU01000001.1	87.7617
JAAYUI010000166.1	JAGOOO010000019.1	88.8812
JAAYUI010000166.1	MWDP01000001.1	88.1769
CAIQIK010000001.1	NZ_QXIS01000001.1	87.4233
PNOG01000020.1	NZ_QXIS01000001.1	89.2342
BEHV01000001.1	DTCJ01000065.1	89.1109
NZ_JAHKQT010000044.1	NZ_WFKJ01000001.1	88.2426
NZ_AP023057.1	NC_009662.1	88.1677
NZ_CP018788.1	NZ_CP018793.1	88.2619
JAFVUX010000003.1	NZ_VXKE01000001.1	89.1709
JADGDQ010000075.1	JADGER010000127.1	88.6823
NZ_CP014991.1	NZ_NXLL01000010.1	89.5473
JAAVGZ010000030.1	CAJTQL010000001.1	85.8359
JAHIWE010000017.1	NZ_CP042652.1	87.7945
NZ_CP032101.1	NZ_NXIF01000087.1	87.5114
NZ_CP053825.1	NZ_SMTT01000001.1	89.0706
NZ_FZMQ01000017.1	NC_014810.2	87.5194
NC_013512.1	RZYK01000171.1	86.8470
NZ_LN831025.1	NZ_AINS01000187.1	86.9353
NZ_CP053835.1	NZ_CP030944.1	86.1308
NZ_JAFHKK010000001.1	JACUTV010000153.1	86.7197
NZ_JAAVTY010000100.1	NZ_CAAJGQ010000001.1	89.7005
NZ_JAAVTY010000100.1	PSRO01000026.1	88.8222
NZ_JAACYT010000006.1	NZ_CAAJGQ010000001.1	88.6968
JAAKFV010000001.1	JAAKFW010000001.1	88.8148
NZ_JAACYT010000006.1	NZ_JAAVTY010000100.1	90.7336
NZSI01000012.1	VEXB01000001.1	87.7134
JAGOCU010000176.1	JADKDT010000001.1	87.4108
WTFW01000170.1	VXPS01000290.1	88.4615
SHYP01000018.1	VGPB01000001.1	86.6839
VXRG01000151.1	VXOE01000120.1	87.2300
VBFY01000007.1	VBEZ01000163.1	89.6173
JAFGCW010000074.1	MGML01000001.1	85.8254
MPMJ01000081.1	VXQP01000084.1	89.1588
DIFM01000018.1	JAAYAZ010000042.1	88.0776
PBBR01000001.1	PBPE01000011.1	86.3957
PLME01000027.1	DBZK01000004.1	86.7493
VBEJ01000165.1	VBJT01000016.1	86.7824
DLRJ01000046.1	QGNN01000001.1	87.6410
QZJI01000071.1	VGPD01000001.1	87.7013
